Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
275,Exit long,2023-12-14 21:30,LX_TP1,2028.999,5,9907.485,237.51,2.40,294.21,2.97,-44.48,-0.45,3194.1,31.94
275,Entry long,2023-12-12 03:00,S2_Rev,1981.497,5,9907.485,237.51,2.40,294.21,2.97,-44.48,-0.45,3194.1,31.94
276,Exit long,2023-12-22 19:30,LX_TP1,2061.024,4.9,9901.0037,198.01,2.00,207.5,2.10,-24.07,-0.24,3392.11,33.92
276,Entry long,2023-12-16 04:30,S2_Rev,2020.613,4.9,9901.0037,198.01,2.00,207.5,2.10,-24.07,-0.24,3392.11,33.92
277,Exit long,2024-01-03 20:00,LX_SL,2045.748,4.8,9918.7872,-99.2,-1.00,59.93,0.60,-99.2,-1.00,3292.92,32.93
277,Entry long,2023-12-29 07:30,S2_Rev,2066.414,4.8,9918.7872,-99.2,-1.00,59.93,0.60,-99.2,-1.00,3292.92,32.93
278,Exit long,2024-01-12 00:30,LX_SL,2015.115,4.9,9973.8079,-99.74,-1.00,139.69,1.40,-99.74,-1.00,3193.17,31.93
278,Entry long,2024-01-04 03:00,S2_Rev,2035.471,4.9,9973.8079,-99.74,-1.00,139.69,1.40,-99.74,-1.00,3193.17,31.93
279,Exit long,2024-01-12 22:30,LX_TP1,2057.34,4.9,9883.3049,197.66,2.00,206.92,2.09,-0.49,-0.01,3390.83,33.91
279,Entry long,2024-01-12 03:00,S2_Rev,2017.001,4.9,9883.3049,197.66,2.00,206.92,2.09,-0.49,-0.01,3390.83,33.91
280,Exit long,2024-01-17 14:30,LX_SL,2017.208,4.9,9984.1665,-99.85,-1.00,25.06,0.25,-99.85,-1.00,3290.99,32.91
280,Entry long,2024-01-16 22:00,S2_Rev,2037.585,4.9,9984.1665,-99.85,-1.00,25.06,0.25,-99.85,-1.00,3290.99,32.91
281,Exit long,2024-02-02 01:30,LX_TP1,2059.614,4.9,9894.2319,197.88,2.00,227.21,2.30,-86.39,-0.87,3488.86,34.89
281,Entry long,2024-01-17 15:00,S2_Rev,2019.231,4.9,9894.2319,197.88,2.00,227.21,2.30,-86.39,-0.87,3488.86,34.89
282,Exit long,2024-02-05 21:30,LX_SL,2014.603,4.9,9971.2746,-99.72,-1.00,35.6,0.36,-99.72,-1.00,3389.14,33.89
282,Entry long,2024-02-03 00:00,S2_Rev,2034.954,4.9,9971.2746,-99.72,-1.00,35.6,0.36,-99.72,-1.00,3389.14,33.89
283,Exit long,2024-02-13 22:30,LX_SL,1997.172,4.9,9885.0003,-98.86,-1.00,133.29,1.35,-98.86,-1.00,3290.29,32.90
283,Entry long,2024-02-05 22:30,S2_Rev,2017.347,4.9,9885.0003,-98.86,-1.00,133.29,1.35,-98.86,-1.00,3290.29,32.90
284,Exit long,2024-02-22 16:30,LX_TP1,2032.598,5,9963.725,199.27,2.00,210.58,2.11,-43.28,-0.43,3489.55,34.90
284,Entry long,2024-02-14 10:00,S2_Rev,1992.745,5,9963.725,199.27,2.00,210.58,2.11,-43.28,-0.43,3489.55,34.90
285,Exit long,2024-03-05 09:00,LX_TP2,2112.999,4.9,9914.2925,439.4,4.43,473.17,4.77,-36.11,-0.36,3928.95,39.29
285,Entry long,2024-02-23 00:00,S2_Rev,2023.325,4.9,9914.2925,439.4,4.43,473.17,4.77,-36.11,-0.36,3928.95,39.29
286,Exit long,2024-03-21 06:30,LX_TP1,2206.239,4.6,9949.7126,198.99,2.00,275.67,2.77,-79.49,-0.80,4127.94,41.28
286,Entry long,2024-03-13 00:00,S2_Rev,2162.981,4.6,9949.7126,198.99,2.00,275.67,2.77,-79.49,-0.80,4127.94,41.28
287,Exit long,2024-03-29 01:00,LX_TP1,2218.065,4.5,9785.5875,195.71,2.00,229.23,2.34,-80.44,-0.82,4323.64,43.24
287,Entry long,2024-03-22 00:00,S2_Rev,2174.575,4.5,9785.5875,195.71,2.00,229.23,2.34,-80.44,-0.82,4323.64,43.24
288,Exit long,2024-04-12 23:30,LX_TP1,2382.662,4.2,9802.3464,204.83,2.09,411.13,4.19,-34.86,-0.36,4528.48,45.28
288,Entry long,2024-04-10 22:00,S2_Rev,2333.892,4.2,9802.3464,204.83,2.09,411.13,4.19,-34.86,-0.36,4528.48,45.28
289,Exit long,2024-04-15 22:00,LX_SL,2329.416,4.2,9882.3774,-98.83,-1.00,83.26,0.84,-98.83,-1.00,4429.65,44.30
289,Entry long,2024-04-15 06:00,S2_Rev,2352.947,4.2,9882.3774,-98.83,-1.00,83.26,0.84,-98.83,-1.00,4429.65,44.30
290,Exit long,2024-04-17 01:00,LX_TP1,2396.378,4.2,9867.4464,197.34,2.00,205.08,2.08,-29.05,-0.29,4626.99,46.27
290,Entry long,2024-04-15 23:00,S2_Rev,2349.392,4.2,9867.4464,197.34,2.00,205.08,2.08,-29.05,-0.29,4626.99,46.27
291,Exit long,2024-04-22 19:00,LX_SL,2341.044,4.2,9931.7064,-99.32,-1.00,223.43,2.25,-99.32,-1.00,4527.67,45.28
291,Entry long,2024-04-18 06:30,S2_Rev,2364.692,4.2,9931.7064,-99.32,-1.00,223.43,2.25,-99.32,-1.00,4527.67,45.28
292,Exit long,2024-04-23 09:30,LX_SL,2323.173,4.2,9855.8922,-98.57,-1.00,15.79,0.16,-98.57,-1.00,4429.1,44.29
292,Entry long,2024-04-22 20:30,S2_Rev,2346.641,4.2,9855.8922,-98.57,-1.00,15.79,0.16,-98.57,-1.00,4429.1,44.29
293,Exit long,2024-05-01 03:30,LX_SL,2289.018,4.3,9942.2063,-99.43,-1.00,173.76,1.75,-99.43,-1.00,4329.67,43.30
293,Entry long,2024-04-23 10:30,S2_Rev,2312.141,4.3,9942.2063,-99.43,-1.00,173.76,1.75,-99.43,-1.00,4329.67,43.30
294,Exit long,2024-05-10 03:00,LX_TP1,2336.565,4.3,9850.2293,197,2.00,206.62,2.10,-58.79,-0.60,4526.67,45.27
294,Entry long,2024-05-01 06:30,S2_Rev,2290.751,4.3,9850.2293,197,2.00,206.62,2.10,-58.79,-0.60,4526.67,45.27
295,Exit long,2024-05-17 21:30,LX_TP1,2396.95,4.2,9869.7984,197.39,2.00,231.79,2.35,-75.46,-0.76,4724.06,47.24
295,Entry long,2024-05-13 15:30,S2_Rev,2349.952,4.2,9869.7984,197.39,2.00,231.79,2.35,-75.46,-0.76,4724.06,47.24
296,Exit long,2024-05-23 13:30,LX_SL,2365.921,4.1,9798.2661,-97.99,-1.00,21.6,0.22,-97.99,-1.00,4626.08,46.26
296,Entry long,2024-05-22 23:30,S2_Rev,2389.821,4.1,9798.2661,-97.99,-1.00,21.6,0.22,-97.99,-1.00,4626.08,46.26
297,Exit long,2024-05-23 22:30,LX_SL,2342.946,4.2,9939.7788,-99.41,-1.00,14.05,0.14,-99.41,-1.00,4526.67,45.27
297,Entry long,2024-05-23 14:30,S2_Rev,2366.614,4.2,9939.7788,-99.41,-1.00,14.05,0.14,-99.41,-1.00,4526.67,45.27
298,Exit long,2024-05-30 13:30,LX_SL,2322.557,4.2,9853.2798,-98.54,-1.00,76.02,0.77,-98.54,-1.00,4428.13,44.28
298,Entry long,2024-05-24 00:00,S2_Rev,2346.019,4.2,9853.2798,-98.54,-1.00,76.02,0.77,-98.54,-1.00,4428.13,44.28
299,Exit long,2024-06-06 23:30,LX_TP1,2374.629,4.2,9778.1292,195.31,2.00,196.7,2.01,-57.65,-0.59,4623.44,46.23
299,Entry long,2024-05-30 14:30,S2_Rev,2328.126,4.2,9778.1292,195.31,2.00,196.7,2.01,-57.65,-0.59,4623.44,46.23
300,Exit long,2024-06-08 03:30,LX_SL,2288.058,4.3,9938.0353,-99.39,-1.00,14.49,0.15,-99.39,-1.00,4524.06,45.24
300,Entry long,2024-06-08 00:30,S2_Rev,2311.171,4.3,9938.0353,-99.39,-1.00,14.49,0.15,-99.39,-1.00,4524.06,45.24
301,Exit long,2024-06-20 14:30,LX_TP1,2343.21,4.3,9878.2438,197.56,2.00,208.27,2.11,-42.85,-0.43,4721.61,47.22
301,Entry long,2024-06-10 07:00,S2_Rev,2297.266,4.3,9878.2438,197.56,2.00,208.27,2.11,-42.85,-0.43,4721.61,47.22
302,Exit long,2024-06-26 21:00,LX_SL,2297.615,4.3,9979.5475,-99.8,-1.00,70.07,0.70,-99.8,-1.00,4621.81,46.22
302,Entry long,2024-06-24 09:00,S2_Rev,2320.825,4.3,9979.5475,-99.8,-1.00,70.07,0.70,-99.8,-1.00,4621.81,46.22
303,Exit long,2024-07-11 21:00,LX_TP1,2405.812,4.2,9906.2922,198.12,2.00,214.78,2.17,-40.07,-0.40,4819.93,48.20
303,Entry long,2024-07-09 01:00,S2_Rev,2358.641,4.2,9906.2922,198.12,2.00,214.78,2.17,-40.07,-0.40,4819.93,48.20
304,Exit long,2024-07-19 14:00,LX_SL,2419.777,4,9776.884,-97.78,-1.00,13,0.13,-97.78,-1.00,4722.15,47.22
304,Entry long,2024-07-19 06:00,S2_Rev,2444.221,4,9776.884,-97.78,-1.00,13,0.13,-97.78,-1.00,4722.15,47.22
305,Exit long,2024-07-19 21:00,LX_SL,2395.691,4.1,9921.5531,-99.22,-1.00,9.63,0.10,-99.22,-1.00,4622.93,46.23
305,Entry long,2024-07-19 15:00,S2_Rev,2419.891,4.1,9921.5531,-99.22,-1.00,9.63,0.10,-99.22,-1.00,4622.93,46.23
306,Exit long,2024-07-25 09:30,LX_SL,2379.752,4.1,9855.5431,-98.56,-1.00,115.7,1.17,-98.56,-1.00,4524.37,45.24
306,Entry long,2024-07-19 22:00,S2_Rev,2403.791,4.1,9855.5431,-98.56,-1.00,115.7,1.17,-98.56,-1.00,4524.37,45.24
307,Exit long,2024-07-31 22:00,LX_TP1,2423.826,4.2,9980.4642,199.61,2.00,221.5,2.22,-98.7,-0.99,4723.98,47.24
307,Entry long,2024-07-25 14:00,S2_Rev,2376.301,4.2,9980.4642,199.61,2.00,221.5,2.22,-98.7,-0.99,4723.98,47.24
308,Exit long,2024-08-05 18:30,LX_SL,2408.828,4.1,9975.9601,-99.77,-1.00,105.3,1.06,-99.77,-1.00,4624.21,46.24
308,Entry long,2024-08-03 00:00,S2_Rev,2433.161,4.1,9975.9601,-99.77,-1.00,105.3,1.06,-99.77,-1.00,4624.21,46.24
309,Exit long,2024-08-10 01:00,LX_TP1,2433.648,4.1,9782.3171,195.64,2.00,205.12,2.10,-28.96,-0.30,4819.85,48.20
309,Entry long,2024-08-05 21:30,S2_Rev,2385.931,4.1,9782.3171,195.64,2.00,205.12,2.10,-28.96,-0.30,4819.85,48.20
310,Exit long,2024-08-15 21:00,LX_SL,2432.915,4,9829.964,-98.3,-1.00,50.16,0.51,-98.3,-1.00,4721.55,47.22
310,Entry long,2024-08-14 22:00,S2_Rev,2457.491,4,9829.964,-98.3,-1.00,50.16,0.51,-98.3,-1.00,4721.55,47.22
311,Exit long,2024-09-14 00:30,LX_TP2,2581.134,4,9927.444,397.09,4.00,413.68,4.17,-41.44,-0.42,5118.64,51.19
311,Entry long,2024-08-23 00:00,S2_Rev,2481.861,4,9927.444,397.09,4.00,413.68,4.17,-41.44,-0.42,5118.64,51.19
312,Exit long,2024-10-01 02:00,LX_SL,2627.323,3.7,9819.2931,-98.2,-1.00,44.87,0.46,-98.2,-1.00,5020.44,50.20
312,Entry long,2024-09-27 23:30,S2_Rev,2653.863,3.7,9819.2931,-98.2,-1.00,44.87,0.46,-98.2,-1.00,5020.44,50.20
313,Exit long,2024-10-08 23:00,LX_SL,2618.637,3.7,9786.8293,-97.87,-1.00,92.69,0.95,-97.87,-1.00,4922.57,49.23
313,Entry long,2024-10-03 17:00,S2_Rev,2645.089,3.7,9786.8293,-97.87,-1.00,92.69,0.95,-97.87,-1.00,4922.57,49.23
314,Exit long,2024-10-16 14:00,LX_TP1,2668.671,3.8,9942.1148,198.84,2.00,206.13,2.07,-55.24,-0.56,5121.41,51.21
314,Entry long,2024-10-09 01:30,S2_Rev,2616.346,3.8,9942.1148,198.84,2.00,206.13,2.07,-55.24,-0.56,5121.41,51.21
315,Exit long,2024-10-30 10:30,LX_TP1,2776.088,3.6,9797.9616,195.96,2.00,217.74,2.22,-35.24,-0.36,5317.36,53.17
315,Entry long,2024-10-24 00:00,S2_Rev,2721.656,3.6,9797.9616,195.96,2.00,217.74,2.22,-35.24,-0.36,5317.36,53.17
316,Exit long,2024-11-06 14:00,LX_SL,2719.419,3.6,9888.8004,-98.89,-1.00,55.23,0.56,-98.89,-1.00,5218.47,52.18
316,Entry long,2024-11-01 03:00,S2_Rev,2746.889,3.6,9888.8004,-98.89,-1.00,55.23,0.56,-98.89,-1.00,5218.47,52.18
317,Exit long,2024-11-06 19:30,LX_SL,2698.269,3.6,9811.8936,-98.13,-1.00,29.61,0.30,-98.13,-1.00,5120.34,51.20
317,Entry long,2024-11-06 15:30,S2_Rev,2725.526,3.6,9811.8936,-98.13,-1.00,29.61,0.30,-98.13,-1.00,5120.34,51.20
318,Exit long,2024-11-06 21:30,LX_SL,2673.282,3.7,9991.0582,-99.91,-1.00,10.74,0.11,-99.91,-1.00,5020.43,50.20
318,Entry long,2024-11-06 20:30,S2_Rev,2700.286,3.7,9991.0582,-99.91,-1.00,10.74,0.11,-99.91,-1.00,5020.43,50.20
319,Exit long,2024-11-07 09:00,LX_SL,2649.022,3.7,9900.3897,-99.01,-1.00,9.02,0.09,-99.01,-1.00,4921.42,49.21
319,Entry long,2024-11-07 00:00,S2_Rev,2675.781,3.7,9900.3897,-99.01,-1.00,9.02,0.09,-99.01,-1.00,4921.42,49.21
320,Exit long,2024-11-08 04:30,LX_TP1,2706.656,3.7,9818.2682,196.36,2.00,210.99,2.15,-9.4,-0.10,5117.78,51.18
320,Entry long,2024-11-07 10:30,S2_Rev,2653.586,3.7,9818.2682,196.36,2.00,210.99,2.15,-9.4,-0.10,5117.78,51.18
321,Exit long,2024-11-11 21:30,LX_SL,2643.497,3.7,9879.7437,-98.8,-1.00,19.01,0.19,-98.8,-1.00,5018.98,50.19
321,Entry long,2024-11-11 12:00,S2_Rev,2670.201,3.7,9879.7437,-98.8,-1.00,19.01,0.19,-98.8,-1.00,5018.98,50.19
322,Exit long,2024-11-12 15:30,LX_SL,2595.927,3.8,9964.17,-99.65,-1.00,18.96,0.19,-99.65,-1.00,4919.33,49.19
322,Entry long,2024-11-12 04:30,S2_Rev,2622.15,3.8,9964.17,-99.65,-1.00,18.96,0.19,-99.65,-1.00,4919.33,49.19
323,Exit long,2024-11-14 07:30,LX_SL,2570.652,3.8,9867.156,-98.68,-1.00,84.44,0.86,-98.68,-1.00,4820.65,48.21
323,Entry long,2024-11-12 19:00,S2_Rev,2596.62,3.8,9867.156,-98.68,-1.00,84.44,0.86,-98.68,-1.00,4820.65,48.21
324,Exit long,2024-11-19 00:00,LX_TP1,2612.689,3.9,9989.6979,199.79,2.00,202.48,2.03,-96.71,-0.97,5020.44,50.20
324,Entry long,2024-11-14 11:30,S2_Rev,2561.461,3.9,9989.6979,199.79,2.00,202.48,2.03,-96.71,-0.97,5020.44,50.20
325,Exit long,2024-11-25 22:00,LX_SL,2643.557,3.7,9879.9657,-98.8,-1.00,68.41,0.69,-98.8,-1.00,4921.63,49.22
325,Entry long,2024-11-25 16:30,S2_Rev,2670.261,3.7,9879.9657,-98.8,-1.00,68.41,0.69,-98.8,-1.00,4921.63,49.22
326,Exit long,2024-12-11 12:30,LX_TP1,2684.384,3.8,9977.4168,223.24,2.24,299.12,3.00,-78.09,-0.78,5144.88,51.45
326,Entry long,2024-11-26 04:00,S2_Rev,2625.636,3.8,9977.4168,223.24,2.24,299.12,3.00,-78.09,-0.78,5144.88,51.45
327,Exit long,2024-12-13 22:00,LX_SL,2659.356,3.7,9939.014,-99.4,-1.00,24.2,0.24,-99.4,-1.00,5045.48,50.45
327,Entry long,2024-12-13 02:00,S2_Rev,2686.22,3.7,9939.014,-99.4,-1.00,24.2,0.24,-99.4,-1.00,5045.48,50.45
328,Exit long,2024-12-17 22:00,LX_SL,2633.157,3.7,9841.0972,-98.42,-1.00,17.7,0.18,-98.42,-1.00,4947.06,49.47
328,Entry long,2024-12-14 00:00,S2_Rev,2659.756,3.7,9841.0972,-98.42,-1.00,17.7,0.18,-98.42,-1.00,4947.06,49.47
329,Exit long,2025-01-03 00:30,LX_TP1,2656.355,3.8,9896.2298,197.92,2.00,204.17,2.06,-66.33,-0.67,5144.98,51.45
329,Entry long,2024-12-19 09:30,S2_Rev,2604.271,3.8,9896.2298,197.92,2.00,204.17,2.06,-66.33,-0.67,5144.98,51.45
330,Exit long,2025-01-06 22:00,LX_SL,2617.456,3.7,9782.4152,-97.83,-1.00,20.55,0.21,-97.83,-1.00,5047.15,50.47
330,Entry long,2025-01-04 00:00,S2_Rev,2643.896,3.7,9782.4152,-97.83,-1.00,20.55,0.21,-97.83,-1.00,5047.15,50.47
331,Exit long,2025-01-21 11:00,LX_TP1,2724.412,3.7,9882.6778,197.65,2.00,207.19,2.10,-53.2,-0.54,5244.8,52.45
331,Entry long,2025-01-13 21:00,S2_Rev,2670.994,3.7,9882.6778,197.65,2.00,207.19,2.10,-53.2,-0.54,5244.8,52.45
332,Exit long,2025-01-28 00:30,LX_SL,2733.488,3.6,9939.9636,-99.41,-1.00,39.38,0.40,-99.41,-1.00,5145.39,51.45
332,Entry long,2025-01-27 11:30,S2_Rev,2761.101,3.6,9939.9636,-99.41,-1.00,39.38,0.40,-99.41,-1.00,5145.39,51.45
333,Exit long,2025-01-31 00:00,LX_TP1,2791.423,3.6,9852.0876,197.04,2.00,222.69,2.26,-8.23,-0.08,5342.43,53.42
333,Entry long,2025-01-28 02:30,S2_Rev,2736.691,3.6,9852.0876,197.04,2.00,222.69,2.26,-8.23,-0.08,5342.43,53.42
334,Exit long,2025-02-04 21:30,LX_TP1,2834.812,3.5,9727.3015,194.54,2.00,202.62,2.08,-8.48,-0.09,5536.97,55.37
334,Entry long,2025-02-03 12:30,S2_Rev,2779.229,3.5,9727.3015,194.54,2.00,202.62,2.08,-8.48,-0.09,5536.97,55.37
335,Exit long,2025-02-10 18:00,LX_TP1,2901.685,3.5,9956.7685,199.13,2.00,204.68,2.06,-3.31,-0.03,5736.1,57.36
335,Entry long,2025-02-06 23:30,S2_Rev,2844.791,3.5,9956.7685,199.13,2.00,204.68,2.06,-3.31,-0.03,5736.1,57.36
336,Exit long,2025-02-19 19:30,LX_TP1,2940.088,3.4,9800.2994,196,2.00,219.47,2.24,-3.34,-0.03,5932.1,59.32
336,Entry long,2025-02-17 08:30,S2_Rev,2882.441,3.4,9800.2994,196,2.00,219.47,2.24,-3.34,-0.03,5932.1,59.32
337,Exit long,2025-02-27 17:00,LX_SL,2878.434,3.4,9885.5374,-98.86,-1.00,76.82,0.78,-98.86,-1.00,5833.24,58.33
337,Entry long,2025-02-26 02:00,S2_Rev,2907.511,3.4,9885.5374,-98.86,-1.00,76.82,0.78,-98.86,-1.00,5833.24,58.33
338,Exit long,2025-02-28 12:00,LX_SL,2861.971,3.4,9828.9954,-98.29,-1.00,14.13,0.14,-98.29,-1.00,5734.94,57.35
338,Entry long,2025-02-27 17:30,S2_Rev,2890.881,3.4,9828.9954,-98.29,-1.00,14.13,0.14,-98.29,-1.00,5734.94,57.35
339,Exit long,2025-02-28 22:30,LX_SL,2834.665,3.4,9735.2166,-97.36,-1.00,12.86,0.13,-97.36,-1.00,5637.59,56.38
339,Entry long,2025-02-28 13:00,S2_Rev,2863.299,3.4,9735.2166,-97.36,-1.00,12.86,0.13,-97.36,-1.00,5637.59,56.38
340,Exit long,2025-03-04 15:30,LX_TP1,2899.227,3.5,9948.3335,198.96,2.00,207.3,2.08,-15.47,-0.16,5836.55,58.37
340,Entry long,2025-02-28 23:30,S2_Rev,2842.381,3.5,9948.3335,198.96,2.00,207.3,2.08,-15.47,-0.16,5836.55,58.37
341,Exit long,2025-03-14 23:00,LX_TP1,2980.739,3.4,9858.0994,276.41,2.80,358.7,3.64,-66.1,-0.67,6112.96,61.13
341,Entry long,2025-03-06 18:30,S2_Rev,2899.441,3.4,9858.0994,276.41,2.80,358.7,3.64,-66.1,-0.67,6112.96,61.13
342,Exit long,2025-03-31 06:30,LX_TP1,3088.565,3.3,9992.4198,199.84,2.00,230.32,2.30,-94.84,-0.95,6312.81,63.13
342,Entry long,2025-03-21 14:00,S2_Rev,3028.006,3.3,9992.4198,199.84,2.00,230.32,2.30,-94.84,-0.95,6312.81,63.13
343,Exit long,2025-04-03 20:00,LX_SL,3082.749,3.2,9964.4448,-99.65,-1.00,172.32,1.73,-99.65,-1.00,6213.16,62.13
343,Entry long,2025-04-02 01:30,S2_Rev,3113.889,3.2,9964.4448,-99.65,-1.00,172.32,1.73,-99.65,-1.00,6213.16,62.13
344,Exit long,2025-04-04 22:00,LX_SL,3054.6,3.2,9873.4592,-98.74,-1.00,164.4,1.67,-98.74,-1.00,6114.42,61.14
344,Entry long,2025-04-03 22:00,S2_Rev,3085.456,3.2,9873.4592,-98.74,-1.00,164.4,1.67,-98.74,-1.00,6114.42,61.14
345,Exit long,2025-04-07 06:00,LX_SL,3000.13,3.2,9697.3952,-96.98,-1.00,33.84,0.35,-96.98,-1.00,6017.44,60.17
345,Entry long,2025-04-05 00:30,S2_Rev,3030.436,3.2,9697.3952,-96.98,-1.00,33.84,0.35,-96.98,-1.00,6017.44,60.17
346,Exit long,2025-04-08 01:00,LX_SL,2969.708,3.3,9899.0331,-99,-1.00,184.78,1.87,-99,-1.00,5918.44,59.18
346,Entry long,2025-04-07 08:00,S2_Rev,2999.707,3.3,9899.0331,-99,-1.00,184.78,1.87,-99,-1.00,5918.44,59.18
347,Exit long,2025-04-09 14:30,LX_TP1,3029.344,3.3,9800.8251,196.01,2.00,209.16,2.13,-20.14,-0.21,6114.45,61.14
347,Entry long,2025-04-08 02:00,S2_Rev,2969.947,3.3,9800.8251,196.01,2.00,209.16,2.13,-20.14,-0.21,6114.45,61.14
348,Exit long,2025-04-22 06:30,LX_TP2,3430.044,3,9894.363,395.77,4.00,413.55,4.18,-14.72,-0.15,6510.22,65.10
348,Entry long,2025-04-17 23:30,S2_Rev,3298.121,3,9894.363,395.77,4.00,413.55,4.18,-14.72,-0.15,6510.22,65.10
349,Exit long,2025-04-23 14:30,LX_SL,3306.233,2.9,9684.9299,-96.85,-1.00,136.33,1.41,-96.85,-1.00,6413.37,64.13
349,Entry long,2025-04-23 07:30,S2_Rev,3339.631,2.9,9684.9299,-96.85,-1.00,136.33,1.41,-96.85,-1.00,6413.37,64.13
350,Exit long,2025-04-25 21:00,LX_SL,3271.405,3,9913.353,-99.14,-1.00,30.45,0.31,-99.14,-1.00,6314.23,63.14
350,Entry long,2025-04-25 15:00,S2_Rev,3304.451,3,9913.353,-99.14,-1.00,30.45,0.31,-99.14,-1.00,6314.23,63.14
351,Exit long,2025-04-29 02:30,LX_TP1,3346.777,3,9843.465,196.87,2.00,206.63,2.10,-40.17,-0.41,6511.1,65.11
351,Entry long,2025-04-25 22:00,S2_Rev,3281.155,3,9843.465,196.87,2.00,206.63,2.10,-40.17,-0.41,6511.1,65.11
352,Exit long,2025-05-01 08:00,LX_SL,3247.615,3,9841.263,-98.42,-1.00,118.29,1.20,-98.42,-1.00,6412.68,64.13
352,Entry long,2025-04-30 19:30,S2_Rev,3280.421,3,9841.263,-98.42,-1.00,118.29,1.20,-98.42,-1.00,6412.68,64.13
353,Exit long,2025-05-01 19:30,LX_SL,3205.659,3,9714.123,-97.15,-1.00,15.39,0.16,-97.15,-1.00,6315.53,63.16
353,Entry long,2025-05-01 14:00,S2_Rev,3238.041,3,9714.123,-97.15,-1.00,15.39,0.16,-97.15,-1.00,6315.53,63.16
354,Exit long,2025-05-07 06:00,LX_TP2,3385.064,3.1,9980.0501,513.65,5.15,680.15,6.82,-45.59,-0.46,6829.18,68.29
354,Entry long,2025-05-01 20:30,S2_Rev,3219.371,3.1,9980.0501,513.65,5.15,680.15,6.82,-45.59,-0.46,6829.18,68.29
355,Exit long,2025-05-09 00:00,LX_SL,3304.877,2.9,9680.9569,-96.81,-1.00,90.48,0.93,-96.81,-1.00,6732.37,67.32
355,Entry long,2025-05-08 15:30,S2_Rev,3338.261,2.9,9680.9569,-96.81,-1.00,90.48,0.93,-96.81,-1.00,6732.37,67.32
356,Exit long,2025-05-09 10:00,LX_SL,3275.127,3,9924.633,-99.25,-1.00,47.17,0.48,-99.25,-1.00,6633.11,66.33
356,Entry long,2025-05-09 02:00,S2_Rev,3308.211,3,9924.633,-99.25,-1.00,47.17,0.48,-99.25,-1.00,6633.11,66.33
357,Exit long,2025-05-12 15:00,LX_SL,3252.803,3,9856.983,-98.57,-1.00,12.96,0.13,-98.57,-1.00,6534.54,65.35
357,Entry long,2025-05-12 07:30,S2_Rev,3285.661,3,9856.983,-98.57,-1.00,12.96,0.13,-98.57,-1.00,6534.54,65.35
358,Exit long,2025-05-14 20:30,LX_SL,3188.69,3.1,9984.7931,-99.85,-1.00,138.29,1.38,-99.85,-1.00,6434.69,64.35
358,Entry long,2025-05-12 19:30,S2_Rev,3220.901,3.1,9984.7931,-99.85,-1.00,138.29,1.38,-99.85,-1.00,6434.69,64.35
359,Exit long,2025-05-15 10:30,LX_SL,3156.352,3.1,9883.5316,-98.84,-1.00,13.93,0.14,-98.84,-1.00,6335.85,63.36
359,Entry long,2025-05-15 01:00,S2_Rev,3188.236,3.1,9883.5316,-98.84,-1.00,13.93,0.14,-98.84,-1.00,6335.85,63.36
360,Exit long,2025-05-15 22:30,LX_TP1,3203.269,3.1,9735.4291,194.7,2.00,206.64,2.12,-31.79,-0.33,6530.55,65.31
360,Entry long,2025-05-15 14:30,S2_Rev,3140.461,3.1,9735.4291,194.7,2.00,206.64,2.12,-31.79,-0.33,6530.55,65.31
361,Exit long,2025-05-19 07:00,LX_TP1,3237.592,3.1,9839.7441,196.79,2.00,206.53,2.10,-26.4,-0.27,6727.34,67.27
361,Entry long,2025-05-16 20:30,S2_Rev,3174.111,3.1,9839.7441,196.79,2.00,206.53,2.10,-26.4,-0.27,6727.34,67.27
362,Exit long,2025-05-20 22:30,LX_TP1,3276.811,3.1,9958.9391,199.18,2.00,227.13,2.28,-18,-0.18,6926.52,69.27
362,Entry long,2025-05-20 11:30,S2_Rev,3212.561,3.1,9958.9391,199.18,2.00,227.13,2.28,-18,-0.18,6926.52,69.27
363,Exit long,2025-05-24 00:00,LX_TP1,3360.628,3,9884.205,197.68,2.00,209.84,2.12,-47.84,-0.48,7124.2,71.24
363,Entry long,2025-05-22 19:30,S2_Rev,3294.735,3,9884.205,197.68,2.00,209.84,2.12,-47.84,-0.48,7124.2,71.24
364,Exit long,2025-05-29 07:00,LX_SL,3273.963,3,9921.105,-99.22,-1.00,55.43,0.56,-99.22,-1.00,7024.98,70.25
364,Entry long,2025-05-27 16:30,S2_Rev,3307.035,3,9921.105,-99.22,-1.00,55.43,0.56,-99.22,-1.00,7024.98,70.25
365,Exit long,2025-06-03 11:30,LX_TP1,3362.994,3,9790.593,298.39,3.05,385.71,3.94,-8.74,-0.09,7323.37,73.23
365,Entry long,2025-05-29 10:00,S2_Rev,3263.531,3,9790.593,298.39,3.05,385.71,3.94,-8.74,-0.09,7323.37,73.23
366,Exit long,2025-06-07 02:00,LX_SL,3314.45,2.9,9708.9999,-97.09,-1.00,80.36,0.83,-97.09,-1.00,7226.27,72.26
366,Entry long,2025-06-06 00:30,S2_Rev,3347.931,2.9,9708.9999,-97.09,-1.00,80.36,0.83,-97.09,-1.00,7226.27,72.26
