Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
273,Exit long,2022-10-10 15:30,S2_SL,1681.742,5.8,9852.6398,-98.54,-1.00,178.23,1.81,-98.54,-1.00,3606.07,36.06
273,Entry long,2022-10-04 12:30,S2_LE,1698.731,5.8,9852.6398,-98.54,-1.00,178.23,1.81,-98.54,-1.00,3606.07,36.06
274,Exit long,2022-10-13 20:30,S2_SL,1651.983,5.9,9845.1589,-98.46,-1.00,90.09,0.92,-98.46,-1.00,3507.61,35.08
274,Entry long,2022-10-10 23:30,S2_LE,1668.671,5.9,9845.1589,-98.46,-1.00,90.09,0.92,-98.46,-1.00,3507.61,35.08
275,Exit long,2022-10-19 18:30,S2_SL,1633.569,6,9900.426,-99.01,-1.00,110.09,1.11,-99.01,-1.00,3408.59,34.09
275,Entry long,2022-10-17 11:30,S2_LE,1650.071,6,9900.426,-99.01,-1.00,110.09,1.11,-99.01,-1.00,3408.59,34.09
276,Exit long,2022-10-21 15:00,S2_SL,1617.085,6.1,9963.8681,-99.65,-1.00,74.6,0.75,-99.65,-1.00,3308.94,33.09
276,Entry long,2022-10-19 20:30,S2_LE,1633.421,6.1,9963.8681,-99.65,-1.00,74.6,0.75,-99.65,-1.00,3308.94,33.09
277,Exit long,2022-10-24 07:00,S2_LX_TP1,1657.581,6.1,9912.9941,198.25,2.00,236.31,2.38,-42.58,-0.43,3507.19,35.07
277,Entry long,2022-10-21 19:00,S2_LE,1625.081,6.1,9912.9941,198.25,2.00,236.31,2.38,-42.58,-0.43,3507.19,35.07
278,Exit long,2022-10-25 18:00,S2_SL,1637.301,6,9923.046,-99.24,-1.00,28.91,0.29,-99.24,-1.00,3407.95,34.08
278,Entry long,2022-10-24 10:30,S2_LE,1653.841,6,9923.046,-99.24,-1.00,28.91,0.29,-99.24,-1.00,3407.95,34.08
279,Exit long,2022-11-03 16:00,S2_SL,1625.79,6,9853.284,-98.54,-1.00,196.36,1.99,-98.54,-1.00,3309.41,33.09
279,Entry long,2022-10-25 21:00,S2_LE,1642.214,6,9853.284,-98.54,-1.00,196.36,1.99,-98.54,-1.00,3309.41,33.09
280,Exit long,2022-11-07 14:30,S2_LX_TP1,1669.199,6.1,9924.9501,257.16,2.59,337.51,3.40,-6.35,-0.06,3566.57,35.67
280,Entry long,2022-11-04 01:00,S2_LE,1627.041,6.1,9924.9501,257.16,2.59,337.51,3.40,-6.35,-0.06,3566.57,35.67
281,Exit long,2022-11-09 01:00,S2_LX_TP1,1710.509,5.9,9894.1289,197.87,2.00,235.52,2.38,-77.71,-0.79,3764.45,37.64
281,Entry long,2022-11-07 19:30,S2_LE,1676.971,5.9,9894.1289,197.87,2.00,235.52,2.38,-77.71,-0.79,3764.45,37.64
282,Exit long,2022-11-11 00:00,S2_LX_TP1,1745.464,5.8,9925.1978,198.49,2.00,243.71,2.46,-58.24,-0.59,3962.94,39.63
282,Entry long,2022-11-09 07:00,S2_LE,1711.241,5.8,9925.1978,198.49,2.00,243.71,2.46,-58.24,-0.59,3962.94,39.63
283,Exit long,2022-11-22 00:30,S2_SL,1732.003,5.7,9972.1443,-99.73,-1.00,211.08,2.12,-99.73,-1.00,3863.21,38.63
283,Entry long,2022-11-11 01:30,S2_LE,1749.499,5.7,9972.1443,-99.73,-1.00,211.08,2.12,-99.73,-1.00,3863.21,38.63
284,Exit long,2022-11-23 21:30,S2_SL,1726.431,5.7,9940.0647,-99.41,-1.00,33.34,0.34,-99.41,-1.00,3763.81,37.64
284,Entry long,2022-11-22 11:30,S2_LE,1743.871,5.7,9940.0647,-99.41,-1.00,33.34,0.34,-99.41,-1.00,3763.81,37.64
285,Exit long,2022-11-29 03:30,S2_SL,1738.588,5.6,9834.4456,-98.35,-1.00,42.55,0.43,-98.35,-1.00,3665.45,36.65
285,Entry long,2022-11-24 18:00,S2_LE,1756.151,5.6,9834.4456,-98.35,-1.00,42.55,0.43,-98.35,-1.00,3665.45,36.65
286,Exit long,2022-12-01 09:00,S2_LX_TP1,1775.942,5.7,9924.3897,198.48,2.00,221.84,2.24,-12.09,-0.12,3863.93,38.64
286,Entry long,2022-11-29 08:00,S2_LE,1741.121,5.7,9924.3897,198.48,2.00,221.84,2.24,-12.09,-0.12,3863.93,38.64
287,Exit long,2022-12-13 23:00,S2_LX_TP1,1813.723,5.6,9957.7016,199.15,2.00,259.33,2.60,-75.38,-0.76,4063.08,40.63
287,Entry long,2022-12-01 18:00,S2_LE,1778.161,5.6,9957.7016,199.15,2.00,259.33,2.60,-75.38,-0.76,4063.08,40.63
288,Exit long,2022-12-15 11:00,S2_SL,1792.637,5.5,9959.103,-99.6,-1.00,18.67,0.19,-99.6,-1.00,3963.48,39.63
288,Entry long,2022-12-14 04:30,S2_LE,1810.746,5.5,9959.103,-99.6,-1.00,18.67,0.19,-99.6,-1.00,3963.48,39.63
289,Exit long,2022-12-20 23:30,S2_LX_TP1,1813.651,5.6,9957.3096,199.14,2.00,240.91,2.42,-8.35,-0.08,4162.62,41.63
289,Entry long,2022-12-16 18:00,S2_LE,1778.091,5.6,9957.3096,199.14,2.00,240.91,2.42,-8.35,-0.08,4162.62,41.63
290,Exit long,2022-12-22 23:00,S2_SL,1796.184,5.5,9978.8095,-99.8,-1.00,52.2,0.52,-99.8,-1.00,4062.82,40.63
290,Entry long,2022-12-21 14:30,S2_LE,1814.329,5.5,9978.8095,-99.8,-1.00,52.2,0.52,-99.8,-1.00,4062.82,40.63
291,Exit long,2023-01-03 19:00,S2_LX_TP1,1831.552,5.5,9876.0255,197.51,2.00,299.8,3.04,-7.38,-0.07,4260.33,42.60
291,Entry long,2022-12-24 03:00,S2_LE,1795.641,5.5,9876.0255,197.51,2.00,299.8,3.04,-7.38,-0.07,4260.33,42.60
292,Exit long,2023-01-09 10:30,S2_LX_TP1,1876.88,5.4,9936.4374,198.71,2.00,202.87,2.04,-86.84,-0.87,4459.05,44.59
292,Entry long,2023-01-04 02:30,S2_LE,1840.081,5.4,9936.4374,198.71,2.00,202.87,2.04,-86.84,-0.87,4459.05,44.59
293,Exit long,2023-01-13 23:00,S2_LX_TP1,1910.475,5.3,9926.9848,198.53,2.00,212.87,2.14,-36.65,-0.37,4657.58,46.58
293,Entry long,2023-01-09 20:00,S2_LE,1873.016,5.3,9926.9848,198.53,2.00,212.87,2.14,-36.65,-0.37,4657.58,46.58
294,Exit long,2023-01-18 10:30,S2_SL,1900.656,5.2,9983.2512,-99.84,-1.00,47.29,0.47,-99.84,-1.00,4557.74,45.58
294,Entry long,2023-01-14 05:30,S2_LE,1919.856,5.2,9983.2512,-99.84,-1.00,47.29,0.47,-99.84,-1.00,4557.74,45.58
295,Exit long,2023-01-26 04:00,S2_LX_TP1,1942.209,5.2,9901.4656,198.02,2.00,203.12,2.05,-21.99,-0.22,4755.76,47.56
295,Entry long,2023-01-19 03:30,S2_LE,1904.128,5.2,9901.4656,198.02,2.00,203.12,2.05,-21.99,-0.22,4755.76,47.56
296,Exit long,2023-01-26 23:30,S2_SL,1926.704,5.1,9925.4517,-99.26,-1.00,15.26,0.15,-99.26,-1.00,4656.5,46.56
296,Entry long,2023-01-26 05:30,S2_LE,1946.167,5.1,9925.4517,-99.26,-1.00,15.26,0.15,-99.26,-1.00,4656.5,46.56
297,Exit long,2023-01-31 16:30,S2_SL,1904.878,5.1,9813.0171,-98.14,-1.00,52.78,0.54,-98.14,-1.00,4558.36,45.58
297,Entry long,2023-01-28 00:00,S2_LE,1924.121,5.1,9813.0171,-98.14,-1.00,52.78,0.54,-98.14,-1.00,4558.36,45.58
298,Exit long,2023-02-02 21:00,S2_LX_TP1,1950.899,5.2,9915.6772,229,2.31,274.97,2.77,-32.56,-0.33,4787.36,47.87
298,Entry long,2023-01-31 17:00,S2_LE,1906.861,5.2,9915.6772,229,2.31,274.97,2.77,-32.56,-0.33,4787.36,47.87
299,Exit long,2023-02-03 21:30,S2_SL,1899.394,5.2,9976.6212,-99.77,-1.00,6.91,0.07,-99.77,-1.00,4687.58,46.88
299,Entry long,2023-02-03 01:00,S2_LE,1918.581,5.2,9976.6212,-99.77,-1.00,6.91,0.07,-99.77,-1.00,4687.58,46.88
300,Exit long,2023-02-14 22:00,S2_SL,1848.131,5.3,9894.0453,-98.95,-1.00,124.07,1.25,-98.95,-1.00,4588.63,45.89
300,Entry long,2023-02-06 08:30,S2_LE,1866.801,5.3,9894.0453,-98.95,-1.00,124.07,1.25,-98.95,-1.00,4588.63,45.89
301,Exit long,2023-02-15 16:00,S2_SL,1831.014,5.4,9987.3594,-99.88,-1.00,57.4,0.57,-99.88,-1.00,4488.75,44.89
301,Entry long,2023-02-15 01:00,S2_LE,1849.511,5.4,9987.3594,-99.88,-1.00,57.4,0.57,-99.88,-1.00,4488.75,44.89
302,Exit long,2023-02-17 16:00,S2_SL,1818.996,5.4,9921.8034,-99.22,-1.00,42.76,0.43,-99.22,-1.00,4389.52,43.90
302,Entry long,2023-02-16 20:00,S2_LE,1837.371,5.4,9921.8034,-99.22,-1.00,42.76,0.43,-99.22,-1.00,4389.52,43.90
303,Exit long,2023-03-11 00:00,S2_LX_TP1,1858.817,5.4,9840.8034,196.81,2.00,243.16,2.47,-96.5,-0.98,4586.33,45.86
303,Entry long,2023-02-17 17:00,S2_LE,1822.371,5.4,9840.8034,196.81,2.00,243.16,2.47,-96.5,-0.98,4586.33,45.86
304,Exit long,2023-03-14 11:30,S2_LX_TP1,1902.699,5.3,9878.3043,206,2.09,269.08,2.72,-3.87,-0.04,4792.33,47.92
304,Entry long,2023-03-11 04:00,S2_LE,1863.831,5.3,9878.3043,206,2.09,269.08,2.72,-3.87,-0.04,4792.33,47.92
305,Exit long,2023-03-16 09:00,S2_SL,1907.828,5.1,9828.2151,-98.29,-1.00,52.07,0.53,-98.29,-1.00,4694.04,46.94
305,Entry long,2023-03-16 00:00,S2_LE,1927.101,5.1,9828.2151,-98.29,-1.00,52.07,0.53,-98.29,-1.00,4694.04,46.94
306,Exit long,2023-03-17 23:00,S2_LX_TP1,1957.38,5.2,9978.8052,199.57,2.00,238.88,2.39,-30.17,-0.30,4893.61,48.94
306,Entry long,2023-03-16 17:00,S2_LE,1919.001,5.2,9978.8052,199.57,2.00,238.88,2.39,-30.17,-0.30,4893.61,48.94
307,Exit long,2023-03-21 22:00,S2_SL,1951.448,5,9855.805,-98.56,-1.00,192.95,1.96,-98.56,-1.00,4795.05,47.95
307,Entry long,2023-03-20 09:30,S2_LE,1971.161,5,9855.805,-98.56,-1.00,192.95,1.96,-98.56,-1.00,4795.05,47.95
308,Exit long,2023-03-27 20:30,S2_SL,1947.854,5,9837.655,-98.38,-1.00,178.75,1.82,-98.38,-1.00,4696.66,46.97
308,Entry long,2023-03-23 03:30,S2_LE,1967.531,5,9837.655,-98.38,-1.00,178.75,1.82,-98.38,-1.00,4696.66,46.97
309,Exit long,2023-04-05 22:00,S2_LX_TP1,2019.799,5.1,9981.6741,319.3,3.20,382.19,3.83,-42.79,-0.43,5015.96,50.16
309,Entry long,2023-03-28 07:00,S2_LE,1957.191,5.1,9981.6741,319.3,3.20,382.19,3.83,-42.79,-0.43,5015.96,50.16
310,Exit long,2023-04-10 06:00,S2_SL,1993.069,4.9,9891.6055,-125.57,-1.27,26.09,0.26,-125.57,-1.27,4890.39,48.90
310,Entry long,2023-04-05 23:00,S2_LE,2018.695,4.9,9891.6055,-125.57,-1.27,26.09,0.26,-125.57,-1.27,4890.39,48.90
311,Exit long,2023-04-14 16:00,S2_LX_TP1,2036.199,5,9957.405,223.59,2.25,286.55,2.88,-51.4,-0.52,5113.98,51.14
311,Entry long,2023-04-10 12:30,S2_LE,1991.481,5,9957.405,223.59,2.25,286.55,2.88,-51.4,-0.52,5113.98,51.14
312,Exit long,2023-04-19 16:30,S2_SL,1980.534,4.9,9802.6509,-98.03,-1.00,70.95,0.72,-98.03,-1.00,5015.95,50.16
312,Entry long,2023-04-17 09:30,S2_LE,2000.541,4.9,9802.6509,-98.03,-1.00,70.95,0.72,-98.03,-1.00,5015.95,50.16
313,Exit long,2023-05-04 04:00,S2_LX_TP1,2028.78,5,9945.005,198.9,2.00,235.12,2.36,-88.5,-0.89,5214.84,52.15
313,Entry long,2023-04-21 20:30,S2_LE,1989.001,5,9945.005,198.9,2.00,235.12,2.36,-88.5,-0.89,5214.84,52.15
314,Exit long,2023-05-05 20:30,S2_SL,2018.815,4.9,9992.1241,-99.93,-1.00,0.005,0.00,-99.93,-1.00,5114.91,51.15
314,Entry long,2023-05-05 19:00,S2_LE,2039.209,4.9,9992.1241,-99.93,-1.00,0.005,0.00,-99.93,-1.00,5114.91,51.15
315,Exit long,2023-05-16 23:30,S2_SL,1997.229,4.9,9885.2845,-98.86,-1.00,150.65,1.52,-98.86,-1.00,5016.05,50.16
315,Entry long,2023-05-08 09:30,S2_LE,2017.405,4.9,9885.2845,-98.86,-1.00,150.65,1.52,-98.86,-1.00,5016.05,50.16
316,Exit long,2023-05-18 20:30,S2_SL,1969.555,5,9947.255,-99.48,-1.00,17.8,0.18,-99.48,-1.00,4916.57,49.17
316,Entry long,2023-05-17 06:30,S2_LE,1989.451,5,9947.255,-99.48,-1.00,17.8,0.18,-99.48,-1.00,4916.57,49.17
317,Exit long,2023-05-30 13:00,S2_SL,1935.123,5.1,9968.8221,-99.69,-1.00,156.05,1.57,-99.69,-1.00,4816.88,48.17
317,Entry long,2023-05-18 23:30,S2_LE,1954.671,5.1,9968.8221,-99.69,-1.00,156.05,1.57,-99.69,-1.00,4816.88,48.17
318,Exit long,2023-06-15 08:30,S2_SL,1936.301,5.1,9974.8911,-99.76,-1.00,140.65,1.41,-99.76,-1.00,4717.12,47.17
318,Entry long,2023-06-01 17:00,S2_LE,1955.861,5.1,9974.8911,-99.76,-1.00,140.65,1.41,-99.76,-1.00,4717.12,47.17
319,Exit long,2023-06-20 21:30,S2_SL,1931.757,5.1,9951.4821,-99.52,-1.00,16.67,0.17,-99.52,-1.00,4617.6,46.18
319,Entry long,2023-06-20 20:00,S2_LE,1951.271,5.1,9951.4821,-99.52,-1.00,16.67,0.17,-99.52,-1.00,4617.6,46.18
320,Exit long,2023-06-22 22:00,S2_SL,1916.422,5.1,9872.4831,-98.73,-1.00,18.81,0.19,-98.73,-1.00,4518.87,45.19
320,Entry long,2023-06-21 06:00,S2_LE,1935.781,5.1,9872.4831,-98.73,-1.00,18.81,0.19,-98.73,-1.00,4518.87,45.19
321,Exit long,2023-06-29 21:00,S2_SL,1893.741,5.2,9946.9292,-99.48,-1.00,127.19,1.28,-99.48,-1.00,4419.39,44.19
321,Entry long,2023-06-23 06:00,S2_LE,1912.871,5.2,9946.9292,-99.48,-1.00,127.19,1.28,-99.48,-1.00,4419.39,44.19
322,Exit long,2023-07-13 13:00,S2_LX_TP1,1954.999,5.2,9925.4532,240.54,2.42,278.19,2.80,-44.93,-0.45,4659.93,46.60
322,Entry long,2023-06-30 07:30,S2_LE,1908.741,5.2,9925.4532,240.54,2.42,278.19,2.80,-44.93,-0.45,4659.93,46.60
323,Exit long,2023-07-27 21:30,S2_SL,1943.112,5,9813.705,-98.14,-1.00,123.4,1.26,-98.14,-1.00,4561.79,45.62
323,Entry long,2023-07-13 15:00,S2_LE,1962.741,5,9813.705,-98.14,-1.00,123.4,1.26,-98.14,-1.00,4561.79,45.62
324,Exit long,2023-08-02 22:00,S2_SL,1935.42,5.1,9970.3521,-99.71,-1.00,88.65,0.89,-99.71,-1.00,4462.08,44.62
324,Entry long,2023-07-31 12:30,S2_LE,1954.971,5.1,9970.3521,-99.71,-1.00,88.65,0.89,-99.71,-1.00,4462.08,44.62
325,Exit long,2023-08-09 22:30,S2_SL,1915.689,5.1,9868.7091,-98.7,-1.00,60.38,0.61,-98.7,-1.00,4363.38,43.63
325,Entry long,2023-08-03 14:00,S2_LE,1935.041,5.1,9868.7091,-98.7,-1.00,60.38,0.61,-98.7,-1.00,4363.38,43.63
326,Exit long,2023-08-15 20:30,S2_SL,1896.846,5.2,9963.2416,-99.64,-1.00,73.54,0.74,-99.64,-1.00,4263.74,42.64
326,Entry long,2023-08-10 02:30,S2_LE,1916.008,5.2,9963.2416,-99.64,-1.00,73.54,0.74,-99.64,-1.00,4263.74,42.64
327,Exit long,2023-08-31 20:30,S2_LX_TP1,1942.799,5.2,9895.0852,207.47,2.10,239.97,2.43,-95.69,-0.97,4471.21,44.71
327,Entry long,2023-08-16 09:30,S2_LE,1902.901,5.2,9895.0852,207.47,2.10,239.97,2.43,-95.69,-0.97,4471.21,44.71
328,Exit long,2023-09-06 15:00,S2_SL,1923.421,5.1,9908.5401,-99.09,-1.00,51.5,0.52,-99.09,-1.00,4372.12,43.72
328,Entry long,2023-08-31 23:00,S2_LE,1942.851,5.1,9908.5401,-99.09,-1.00,51.5,0.52,-99.09,-1.00,4372.12,43.72
329,Exit long,2023-09-27 12:00,S2_SL,1898.101,5.2,9969.83,-99.7,-1.00,156.6,1.57,-99.7,-1.00,4272.41,42.72
329,Entry long,2023-09-07 03:30,S2_LE,1917.275,5.2,9969.83,-99.7,-1.00,156.6,1.57,-99.7,-1.00,4272.41,42.72
330,Exit long,2023-09-28 22:30,S2_SL,1868.931,5.2,9816.6172,-98.18,-1.00,6.49,0.07,-98.18,-1.00,4174.24,41.74
330,Entry long,2023-09-27 22:00,S2_LE,1887.811,5.2,9816.6172,-98.18,-1.00,6.49,0.07,-98.18,-1.00,4174.24,41.74
331,Exit long,2023-10-10 09:30,S2_LX_TP1,1863.759,5.4,9866.9664,197.33,2.00,206.25,2.09,-91.89,-0.93,4371.57,43.72
331,Entry long,2023-10-03 17:30,S2_LE,1827.216,5.4,9866.9664,197.33,2.00,206.25,2.09,-91.89,-0.93,4371.57,43.72
332,Exit long,2023-10-16 13:30,S2_LX_TP1,1917.899,5.3,9856.7068,308.16,3.13,387.53,3.93,-8.25,-0.08,4679.73,46.80
332,Entry long,2023-10-11 07:00,S2_LE,1859.756,5.3,9856.7068,308.16,3.13,387.53,3.93,-8.25,-0.08,4679.73,46.80
333,Exit long,2023-10-20 01:00,S2_LX_TP1,1960.297,5.2,9993.6772,199.87,2.00,211.74,2.12,-53.88,-0.54,4879.59,48.80
333,Entry long,2023-10-17 01:00,S2_LE,1921.861,5.2,9993.6772,199.87,2.00,211.74,2.12,-53.88,-0.54,4879.59,48.80
334,Exit long,2023-10-24 19:00,S2_SL,1957.388,5,9885.805,-98.86,-1.00,100,1.01,-98.86,-1.00,4780.73,47.81
334,Entry long,2023-10-20 13:00,S2_LE,1977.161,5,9885.805,-98.86,-1.00,100,1.01,-98.86,-1.00,4780.73,47.81
335,Exit long,2023-10-30 06:00,S2_LX_TP1,2000.209,5,9804.955,196.09,2.00,242.15,2.47,-11.45,-0.12,4976.82,49.77
335,Entry long,2023-10-24 19:30,S2_LE,1960.991,5,9804.955,196.09,2.00,242.15,2.47,-11.45,-0.12,4976.82,49.77
336,Exit long,2023-11-01 02:00,S2_SL,1982.633,4.9,9813.0389,-98.14,-1.00,25.64,0.26,-98.14,-1.00,4878.68,48.79
336,Entry long,2023-10-30 08:00,S2_LE,2002.661,4.9,9813.0389,-98.14,-1.00,25.64,0.26,-98.14,-1.00,4878.68,48.79
337,Exit long,2023-11-07 17:00,S2_SL,1965.041,5,9924.455,-99.25,-1.00,95.9,0.97,-99.25,-1.00,4779.43,47.79
337,Entry long,2023-11-02 14:30,S2_LE,1984.891,5,9924.455,-99.25,-1.00,95.9,0.97,-99.25,-1.00,4779.43,47.79
338,Exit long,2023-11-10 23:30,S2_SL,1940.201,5.1,9994.9851,-99.96,-1.00,57.37,0.57,-99.96,-1.00,4679.47,46.79
338,Entry long,2023-11-07 21:30,S2_LE,1959.801,5.1,9994.9851,-99.96,-1.00,57.37,0.57,-99.96,-1.00,4679.47,46.79
339,Exit long,2023-11-17 22:30,S2_LX_TP1,1982.199,5.1,9868.6071,240.61,2.44,297.83,3.02,-18.47,-0.19,4920.08,49.20
339,Entry long,2023-11-13 12:30,S2_LE,1935.021,5.1,9868.6071,240.61,2.44,297.83,3.02,-18.47,-0.19,4920.08,49.20
340,Exit long,2023-11-28 22:00,S2_LX_TP1,2020.803,5,9905.905,198.11,2.00,201.85,2.04,-79.4,-0.80,5118.19,51.18
340,Entry long,2023-11-18 01:00,S2_LE,1981.181,5,9905.905,198.11,2.00,201.85,2.04,-79.4,-0.80,5118.19,51.18
341,Exit long,2023-12-04 07:30,S2_LX_TP2,2126.886,4.8,9816.4032,392.65,4.00,488.2,4.97,-68.23,-0.70,5510.84,55.11
341,Entry long,2023-11-29 14:30,S2_LE,2045.084,4.8,9816.4032,392.65,4.00,488.2,4.97,-68.23,-0.70,5510.84,55.11
342,Exit long,2023-12-04 15:30,S2_SL,2064.209,4.7,9799.7867,-98,-1.00,25.48,0.26,-98,-1.00,5412.84,54.13
342,Entry long,2023-12-04 12:30,S2_LE,2085.061,4.7,9799.7867,-98,-1.00,25.48,0.26,-98,-1.00,5412.84,54.13
343,Exit long,2023-12-04 22:00,S2_SL,2044.439,4.8,9912.4368,-99.13,-1.00,53.39,0.54,-99.13,-1.00,5313.71,53.14
343,Entry long,2023-12-04 16:30,S2_LE,2065.091,4.8,9912.4368,-99.13,-1.00,53.39,0.54,-99.13,-1.00,5313.71,53.14
344,Exit long,2023-12-08 22:00,S2_SL,2005.625,4.9,9926.8365,-99.27,-1.00,75.24,0.76,-99.27,-1.00,5214.43,52.14
344,Entry long,2023-12-05 01:00,S2_LE,2025.885,4.9,9926.8365,-99.27,-1.00,75.24,0.76,-99.27,-1.00,5214.43,52.14
345,Exit long,2023-12-12 01:30,S2_SL,1976.505,5,9982.355,-99.83,-1.00,20.5,0.21,-99.83,-1.00,5114.6,51.15
345,Entry long,2023-12-11 12:30,S2_LE,1996.471,5,9982.355,-99.83,-1.00,20.5,0.21,-99.83,-1.00,5114.6,51.15
346,Exit long,2023-12-14 21:30,S2_LX_TP1,2028.999,5,9904.525,240.47,2.43,297.18,3.00,-41.52,-0.42,5355.07,53.55
346,Entry long,2023-12-13 01:00,S2_LE,1980.905,5,9904.525,240.47,2.43,297.18,3.00,-41.52,-0.42,5355.07,53.55
347,Exit long,2023-12-16 03:00,S2_SL,2016.099,4.9,9978.6785,-99.79,-1.00,41.33,0.41,-99.79,-1.00,5255.28,52.55
347,Entry long,2023-12-15 07:00,S2_LE,2036.465,4.9,9978.6785,-99.79,-1.00,41.33,0.41,-99.79,-1.00,5255.28,52.55
348,Exit long,2023-12-22 22:00,S2_LX_TP1,2064.636,4.9,9918.3546,198.36,2.00,222.54,2.24,-19.25,-0.19,5453.64,54.54
348,Entry long,2023-12-18 23:00,S2_LE,2024.154,4.9,9918.3546,198.36,2.00,222.54,2.24,-19.25,-0.19,5453.64,54.54
349,Exit long,2024-01-03 20:00,S2_SL,2043.221,4.8,9906.5328,-99.07,-1.00,118.17,1.19,-99.07,-1.00,5354.57,53.55
349,Entry long,2023-12-26 11:30,S2_LE,2063.861,4.8,9906.5328,-99.07,-1.00,118.17,1.19,-99.07,-1.00,5354.57,53.55
350,Exit long,2024-01-12 01:30,S2_SL,2013.046,4.9,9963.5669,-99.64,-1.00,149.94,1.50,-99.64,-1.00,5254.93,52.55
350,Entry long,2024-01-04 02:00,S2_LE,2033.381,4.9,9963.5669,-99.64,-1.00,149.94,1.50,-99.64,-1.00,5254.93,52.55
351,Exit long,2024-01-17 01:00,S2_SL,2026.939,4.8,9827.592,-98.28,-1.00,53.78,0.55,-98.28,-1.00,5156.64,51.57
351,Entry long,2024-01-13 03:00,S2_LE,2047.415,4.8,9827.592,-98.28,-1.00,53.78,0.55,-98.28,-1.00,5156.64,51.57
352,Exit long,2024-01-17 23:30,S2_SL,2007.586,4.9,9936.5434,-99.37,-1.00,24.86,0.25,-99.37,-1.00,5057.27,50.57
352,Entry long,2024-01-17 05:30,S2_LE,2027.866,4.9,9936.5434,-99.37,-1.00,24.86,0.25,-99.37,-1.00,5057.27,50.57
353,Exit long,2024-01-31 23:30,S2_LX_TP1,2052.138,4.9,9858.3149,197.16,2.00,215.99,2.19,-23.16,-0.23,5254.43,52.54
353,Entry long,2024-01-18 16:30,S2_LE,2011.901,4.9,9858.3149,197.16,2.00,215.99,2.19,-23.16,-0.23,5254.43,52.54
354,Exit long,2024-02-02 22:00,S2_SL,2028.737,4.8,9836.3088,-98.37,-1.00,78.57,0.80,-98.37,-1.00,5156.06,51.56
354,Entry long,2024-02-01 02:30,S2_LE,2049.231,4.8,9836.3088,-98.37,-1.00,78.57,0.80,-98.37,-1.00,5156.06,51.56
355,Exit long,2024-02-05 21:30,S2_SL,2015.255,4.9,9974.5037,-99.75,-1.00,15.57,0.16,-99.75,-1.00,5056.31,50.56
355,Entry long,2024-02-05 09:00,S2_LE,2035.613,4.9,9974.5037,-99.75,-1.00,15.57,0.16,-99.75,-1.00,5056.31,50.56
356,Exit long,2024-02-12 23:30,S2_SL,2012.818,4.9,9962.4399,-99.63,-1.00,20.04,0.20,-99.63,-1.00,4956.67,49.57
356,Entry long,2024-02-09 14:30,S2_LE,2033.151,4.9,9962.4399,-99.63,-1.00,20.04,0.20,-99.63,-1.00,4956.67,49.57
357,Exit long,2024-02-26 07:00,S2_LX_TP1,2033.676,5,9969.005,199.38,2.00,238.65,2.39,-48.56,-0.49,5156.05,51.56
357,Entry long,2024-02-13 23:30,S2_LE,1993.801,5,9969.005,199.38,2.00,238.65,2.39,-48.56,-0.49,5156.05,51.56
358,Exit long,2024-03-02 00:30,S2_LX_TP1,2073.945,4.9,9963.0769,199.25,2.00,212.17,2.13,-44.99,-0.45,5355.3,53.55
358,Entry long,2024-02-26 14:30,S2_LE,2033.281,4.9,9963.0769,199.25,2.00,212.17,2.13,-44.99,-0.45,5355.3,53.55
359,Exit long,2024-03-05 18:30,S2_LX_TP1,2126.383,4.7,9798.0477,195.95,2.00,200.5,2.05,-26.75,-0.27,5551.26,55.51
359,Entry long,2024-03-02 04:30,S2_LE,2084.691,4.7,9798.0477,195.95,2.00,200.5,2.05,-26.75,-0.27,5551.26,55.51
360,Exit long,2024-03-08 22:00,S2_LX_TP1,2170.685,4.6,9789.3704,195.78,2.00,263.3,2.69,-22.65,-0.23,5747.04,57.47
360,Entry long,2024-03-06 07:30,S2_LE,2128.124,4.6,9789.3704,195.78,2.00,263.3,2.69,-22.65,-0.23,5747.04,57.47
361,Exit long,2024-03-12 22:00,S2_SL,2153.51,4.5,9788.688,-97.89,-1.00,30.49,0.31,-97.89,-1.00,5649.14,56.49
361,Entry long,2024-03-12 15:00,S2_LE,2175.264,4.5,9788.688,-97.89,-1.00,30.49,0.31,-97.89,-1.00,5649.14,56.49
362,Exit long,2024-03-21 06:30,S2_LX_TP1,2200.037,4.6,9921.74,198.43,2.00,303.65,3.06,-51.52,-0.52,5847.57,58.48
362,Entry long,2024-03-13 04:30,S2_LE,2156.9,4.6,9921.74,198.43,2.00,303.65,3.06,-51.52,-0.52,5847.57,58.48
363,Exit long,2024-03-21 22:00,S2_SL,2177.009,4.5,9895.5045,-98.96,-1.00,60.53,0.61,-98.96,-1.00,5748.61,57.49
363,Entry long,2024-03-21 09:00,S2_LE,2199.001,4.5,9895.5045,-98.96,-1.00,60.53,0.61,-98.96,-1.00,5748.61,57.49
364,Exit long,2024-03-23 01:00,S2_SL,2159.645,4.5,9816.5745,-98.17,-1.00,20.88,0.21,-98.17,-1.00,5650.44,56.50
364,Entry long,2024-03-22 04:00,S2_LE,2181.461,4.5,9816.5745,-98.17,-1.00,20.88,0.21,-98.17,-1.00,5650.44,56.50
